position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
54,Hypnotize Pt. 2,DEKEL & Out Of Orbit,Ancient Future,7:36,456,niaFeC59UtE,INDIFFERENT,False
55,No Light Theory (T4N Edit),Spectra Sonics,Trance for Nations 14 (Compiled by Astrix),7:08,428,tJGIFpEIVDs,INDIFFERENT,False
56,Fungus Funk & Virtual Light - Glam Goblin,psychedelicious,,7:46,466,wvL7LRfUjUY,INDIFFERENT,False
57,Asfur,"Darwish, Pettra",Asfur,9:03,543,hpMpjf1LGwc,INDIFFERENT,False
58,Crystal Effect,Yatzee,Transference (Compiled by Nuclear Fusion),8:08,488,TkMOwiW4dj8,INDIFFERENT,False
59,Sexy Time,Hustle & Grow,Sexy Time,7:24,444,b1_GxKB0GWM,INDIFFERENT,False
60,The Medicine,Darwish & Adirøs,The Medicine,7:57,477,XpK0mjZBGJE,INDIFFERENT,False
61,Psy Spy,Empirikal,Psy Spy EP,9:37,577,Pfw4Qlz4UTA,INDIFFERENT,False
62,Balango Dango,Macedo (BR) & Inê Goa,Balango Dango (Inê Goa Remix),6:57,417,lNQ8mwqNkJE,INDIFFERENT,False
63,Yello Blast,Pantomiman,Amphe-Theater,7:50,470,lohemU3GJfY,INDIFFERENT,False
64,Shadow Shaman - Shamanigans,psychedelicious,,7:10,430,KSUxurwgBDw,INDIFFERENT,False
65,Free Soul,"Avan7, Br1sa",Free Soul,8:33,513,v7YaObBp68M,INDIFFERENT,False
66,Eclipse Travel,Henix-R,Eclipse Travel,6:03,363,BcDwzONXU4I,INDIFFERENT,False
67,Howling at the Moon,"Undefined Behavior, Burn in Noise, Ajja",Howling at the Moon,6:00,360,FYMuVnNFflE,INDIFFERENT,False
68,Water Flow,Fobi,Remove Yourself,5:21,321,PfXDJuYnJ4o,INDIFFERENT,False
69,Soft & Crunchy,"No Spoon, Pixel",Soft & Crunchy,4:52,292,5ZR_e1qNEW0,INDIFFERENT,False
70,Breaking Bad,DJ YAGI,PSYCHEDELIC LABORATORY Vol.2,8:09,489,_00QeMBjCBY,INDIFFERENT,False
