position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
145,There Will Never Be Another You (Vocal Version),Chet Baker,Chet Baker Sings,3:01,181,ytHMBYLwgVU,INDIFFERENT,False
146,Come On Home,The Lijadu Sisters,Horizon Unlimited,5:15,315,-1z455Fks-I,INDIFFERENT,False
147,Barato Total,Gal Costa,Pure Brazil II - Caipirinha (CD 1),3:50,230,ytdaq286BNk,INDIFFERENT,False
148,Birds of Paradise,Ennio Máno,Light Dance,3:26,206,dq85HfAH95g,INDIFFERENT,False
149,You're Gonna Make Me Lonesome When You Go,Madeleine Peyroux,Careless Love,3:28,208,1qj4vys73xk,INDIFFERENT,False
150,Mack The Knife,"Elsa Armengou, Joan Chamorro, Jon-Erik Kellso, Matt Munisteri",Joan Chamorro presenta Elsa Armengou,6:00,360,c_gDacyICcU,INDIFFERENT,False
151,I Zimbra (2005 Remaster),Talking Heads,Fear of Music (Deluxe Version),3:09,189,qKFn66dzdz0,INDIFFERENT,False
152,Buona Sera (Remastered 2002) (feat. Keely Smith & Sam Butera And The Witnesses),Louis Prima,The Wildest! (Expanded Edition),3:01,181,iRCYp9Lft8c,INDIFFERENT,False
153,Todos Estão Surdos (Versão Remasterizada),Roberto Carlos,Roberto Carlos (1971 Remasterizado),4:18,258,h361kt5Tfkw,INDIFFERENT,False
154,Jumpin' Jack Flash,The Rolling Stones,70s Classic Rock,3:43,223,bkk6SHPOVWY,INDIFFERENT,False
155,Soul Bossa Nova,Quincy Jones,Rahsaan: The Complete Mercury Recordings Of Roland Kirk,2:49,169,tCP2aN7bqC0,INDIFFERENT,False
156,Menina da Pompéia,"Fi Bueno, Sandra De Sá",Menina da Pompéia,3:30,210,_-4NGjGLpN0,INDIFFERENT,False
157,Amiga da Minha Mulher,Seu Jorge,"Musica para Churrasco, Vol. 1",4:09,249,BwGZKIx5FN8,INDIFFERENT,False
158,The Girl From Ipanema,Arpi Alto,The Girl From Ipanema,2:59,179,ey39fstkAjo,INDIFFERENT,False
159,The Elevator Bossa Nova,Bensound,The Elevator Bossa Nova,4:15,255,5ZiIQJcl7ZA,INDIFFERENT,False
160,Gold on the Ceiling,The Black Keys,El Camino,3:45,225,8tPsaSPraks,INDIFFERENT,False
161,Mack The Knife (Live At The BBC),Louis Armstrong,Louis In London (Live At The BBC),3:11,191,bDsXgpaslXE,INDIFFERENT,False
162,Mocha Breeze Waltz,Smooth Operator,JAZZ ROAST SESSIONS,2:37,157,1xTsIFC2iY8,INDIFFERENT,False
163,Tropical Escape,Brian Simpson,Midnight Groove,4:01,241,sdNWF3aLrb0,INDIFFERENT,False
164,Next Spring,Lucy Yeghiazaryan,Next Spring,3:02,182,fqk-QzilChQ,INDIFFERENT,False
165,Blue Moon,"Massimo Faraò, Kenny Martin, & Nicola Barbon",Torino Takes,7:27,447,_30LxbXz56U,INDIFFERENT,False
166,Tides of Time,Happy Vibe Tunes,Mellow Bossa Nova Jazz for a Calm Day,3:48,228,sZ0zgaNkhdU,INDIFFERENT,False
167,Imaginason Di Mundo,Caminho De Esperança,Imaginason Di Mundo,6:14,374,lBKbxW0GdT4,INDIFFERENT,False
168,Lobo Bobo,João Gilberto,Chega de Saudade (Ultimate Mix),1:22,82,x1187CKrqm8,INDIFFERENT,False
169,Beach Samba,Astrud Gilberto,Beach Samba,2:49,169,ZQ4i_KW3zbA,INDIFFERENT,False
170,Pepino Beach,Marcos Valle,Samba '68,1:56,116,yY0rx8s5dAM,INDIFFERENT,False
171,Whistle Samba,"Luiz Bonfa, Maria Toledo",Braziliana,1:45,105,B18lPSQ9sdo,INDIFFERENT,False
172,Quase Colorida,Jorge Ben,Big Ben (1965),3:09,189,dn5tYy4n-_A,INDIFFERENT,False
173,Onze E Quinze,Evinha,Cartão Postal,1:59,119,1kjyVLPX7sA,INDIFFERENT,False
174,Canto De Ossanha,"Baden Powell, Vinícius de Moraes",Os Afro - Sambas De Baden E Vinícius,3:25,205,NQKIVYlBKdc,INDIFFERENT,False
175,Amor na Contra Mão,Arthur Verocai,Encore,4:03,243,dntu6e9pZpY,INDIFFERENT,False
176,MEU RIO,TOCO,MEMORIA,3:22,202,010bNSyvhy8,INDIFFERENT,False
177,Cavalo-Ferro,Quarteto Em Cy,Quarteto Em Cy,2:22,142,raVZ9n8jfQo,INDIFFERENT,False
178,Wave,Antonio Carlos Jobim,Wave,2:57,177,JGqzKmp_5Bg,INDIFFERENT,False
179,Na Cadência do Samba,Novos Baianos,Sambas Que Marcaram Época,3:31,211,aVHjXsxPQcI,INDIFFERENT,False
180,E Que Deus Ajude,Djavan,"A Voz, o Violão, a Música de Djavan",3:03,183,v28xyULIjWo,INDIFFERENT,False
181,De Quem Ama (For Whom Love),"Carlos Lyra, Paul Winter",The Sound of Ipanema,3:09,189,3xouAsQWAOw,INDIFFERENT,False
182,Falador Passa Mal,Os Originais Do Samba,É Preciso Cantar,3:11,191,x6T_PrloR30,INDIFFERENT,False
183,Desafinado,João Gilberto,João Gilberto Apresenta Chega de Saudade,1:59,119,b9Cf4d7W7Uo,INDIFFERENT,False
184,O Morro (Não Tem Vez),Astrud Gilberto,The Astrud Gilberto Album,2:57,177,D-p_QKTU1ho,INDIFFERENT,False
185,Não Tem Nada Não,Marcos Valle,Previsão Do Tempo,3:12,192,Wfd819w15Mg,INDIFFERENT,False
186,Samba de Duas Notas,Luiz Bonfá,Samba de Duas Notas / Bossa Em Re,3:10,190,REQW0HVy3lM,INDIFFERENT,False
187,Tim Dom Dom,Jorge Ben,Samba Esquema Novo,2:20,140,zaDA0eGRR3w,INDIFFERENT,False
188,Olha Eu Aqui Oh! Oh! Oh!...,Evinha,Eva,2:47,167,8vTMaQXTL-U,INDIFFERENT,False
189,Samba Do Avião,Baden Powell,À Vontade,3:08,188,p2i9amfdkW4,INDIFFERENT,False
190,Isabel Tchau (feat. Sanny Alves),Arthur Verocai,Saudade Demais,4:24,264,FS3Ffqvu_FI,INDIFFERENT,False
191,Bom Motivo Feat. Rosalia De Souza – S-Tone Inc 2022 Version (feat. Rosalia De Souza – S-Tone Inc 2022 Version),"Rosalia De Souza, S-Tone Inc, Toco",Bom Motivo S-Tone Inc 2022 Version,3:42,222,XnyfFeeoXSg,INDIFFERENT,False
192,Querelas Do Brasil,Quarteto Em Cy,20 Grandes Sucessos De Quarteto Em Cy & Mpb-4,3:11,191,VBfjQlDnLA0,INDIFFERENT,False
193,Só Tinha De Ser Com Você,Antonio Carlos Jobim,Antonio Carlos Jobim & Sérgio Mendes,3:27,207,5QOSiz4ik6Y,INDIFFERENT,False
