position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
190,idea 1,Kelela,new avatar,3:26,206,PM5wY1hqnN8,INDIFFERENT,False
191,I Don't Want to Set the World on Fire,The Ink Spots,The Ink Spots,3:00,180,TmIwm5RElRs,INDIFFERENT,False
192,Alphabet St.,Prince,Lovesexy,5:39,339,J5x6vKNQAUo,LIKE,False
193,Wonderful Life,Katie Melua,Wonderful Life,4:07,247,Aen0tiK4nV0,INDIFFERENT,False
194,Where Were You,FELIVAND,Where Were You,3:26,206,eNU6p96pZKA,INDIFFERENT,False
195,Good Enough,Rachel Chinouriri,Mama's Boy EP,3:16,196,boyP80I_iu8,INDIFFERENT,False
196,rises the moon,liana flores,recently,2:42,162,5e1zT7miep8,INDIFFERENT,False
197,I'm In Trouble,Alessia Cara,Love or Lack Thereof,3:44,224,VOVuzYycgkM,INDIFFERENT,False
198,I Wish,"Felix Hien, K.ZIA",I Wish,2:37,157,Kya-rq1fTN0,INDIFFERENT,False
199,I Want to Play for Ya,Stanley Clarke,If This Bass Could Only Talk,3:23,203,uB4n9a4fiA4,INDIFFERENT,False
200,Before The Next Teardrop Falls,Freddy Fender,Before The Next Teardrop Falls,2:30,150,VRdWEpCF5L4,INDIFFERENT,False
201,No Charge (Rerecorded),Melba Montgomery,Country Classics,3:22,202,aKWFeSX2-ZE,INDIFFERENT,False
202,Act Naturally,Buck Owens,"The Buck Owens Story, Volume 1: 1956-1964",2:23,143,JqsOILLRUbo,INDIFFERENT,False
203,Have I Told You Lately That I Love You?,Willie Nelson,Make Way for Willie Nelson,3:04,184,6Zi1kpHUev0,INDIFFERENT,False
204,Don't Be Angry,Stonewall Jackson,American Originals,2:59,179,5YysB4lJvTA,INDIFFERENT,False
205,Sweet Thang,"Ernest Tubb, Loretta Lynn",Singin' Again,2:39,159,PfBMWHGPDRw,INDIFFERENT,False
206,Me More Cowboy Than You (Demo),The Brudi Brothers,Me More Cowboy Than You (Demo),2:44,164,kTjrvDcVO5A,INDIFFERENT,False
207,The Lawman,Billy Walker,Billy Walker: Columbia Hits,3:03,183,TUy4i5Eo6Qc,INDIFFERENT,False
208,They're Hanging Me Tonight,Martin Robbins,Gunfighter Ballads and Trail Songs,3:05,185,wPGCLMdy9hI,INDIFFERENT,False
209,That's How I Got to Memphis,Bobby Bare,This Is Bare Country,2:32,152,mGcseAB-2VU,INDIFFERENT,False
210,Midnight Run,Charley Crockett,10 for Slim: Charley Crockett Sings James Hand,3:52,232,sMzHc1X93Sk,INDIFFERENT,False
211,Long Gone Lonesome Blues,Hank Williams Jr.,Hank Williams Jr. Sings The Songs Of Hank Williams,2:37,157,310AdNSPWag,INDIFFERENT,False
212,Cool Water,Eddy Arnold,Cattle Call,3:36,216,92GaDbEHMHc,INDIFFERENT,False
213,I'll Go To My Grave Loving You,The Statler Brothers,The Best Of The Statler Brothers,2:53,173,nlXG8Re7osY,INDIFFERENT,False
214,Seven Wonders,Fleetwood Mac,Tango in the Night,3:43,223,KNZIwD1I0gY,INDIFFERENT,False
215,Ravishing Ruby (Single Version),Tom T. Hall,"Greatest Hits, Vol. 2",2:33,153,TYo5-27Yeps,INDIFFERENT,False
216,(It Won’t Be Long) And I’ll Be Hating You,Johnny Paycheck,Original Billboard Hits,2:30,150,oQq84dPKjd8,INDIFFERENT,False
217,Hello Darlin',Conway Twitty,Hello Darlin',2:30,150,_IhgPx9r0s8,INDIFFERENT,False
218,Wings of a Dove,Ferlin Husky,Greatest Hits,2:20,140,xst7rZwVrkM,INDIFFERENT,False
219,Wish You Well,Sierra Ferrell,Trail Of Flowers,3:39,219,2EFQc_A5N3k,LIKE,False
220,Loving Her Was Easier (Than Anything I'll Ever Do Again),Roger Miller,At His Best,3:02,182,ORFRTiI1HrU,INDIFFERENT,False
221,Paper Rosie,Gene Watson,Paper Rosie,3:57,237,PooN0PYRC8I,INDIFFERENT,False
222,Okie From Muskogee,Merle Haggard,Down Every Road 1962-1994,2:45,165,3dM03dG3zv4,LIKE,True
223,Satin Sheets,Tammy Wynette,Another Lonely Song,2:53,173,o4bPcKCmvEE,INDIFFERENT,False
